CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
UghzXm6KuFRXiXgCoAEC,5vF4si3hoRA,sure some of the people protesting are actually protesting for what they believe in but then you have those people that are taking advantage of a sad situation just to cause so much chaos and damage to a hurting community,0,0,0,0,0,0,0,0,0,0,0,0,sure people protest actually protest believe people take advantage sad situation cause chaos damage hurt community,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiTGy7BpATRg3gCoAEC,5vF4si3hoRA,We need to come togather,0,0,0,0,0,0,0,0,0,0,0,0,need come togather,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjDbvsTSk3YqngCoAEC,5vF4si3hoRA,Dont call peacefully protest.. When you burn down a car lol,0,0,0,0,0,0,0,0,0,0,0,0,not peacefully protest burn car lol,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjTdFn9GIs9dngCoAEC,5vF4si3hoRA,"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",1,0,0,0,0,1,1,0,0,0,0,0,section lady gentleman black people misbehave wonder happen riot court decision way,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugwz4Qt5dHpq1CN3e6x4AaABAg,5vF4si3hoRA,Dirtbags all of them. Including CNN,1,1,0,0,0,0,0,0,0,0,0,0,dirtbag include cnn,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzHiTJpcabrtTKDJXJ4AaABAg,5vF4si3hoRA,Why were protesters throwing stuff at the reporters,0,0,0,0,0,0,0,0,0,0,0,0,protester throw stuff reporter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugg6zFEJoC75_3gCoAEC,8HB18hZrhXc,Guy @ 0:34 just got a hard on.....,0,0,0,0,0,0,0,0,0,0,0,0,guy    get hard,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Uggk77ZgVKBK7ngCoAEC,8HB18hZrhXc,"As I watched I kept muttering shoot, shoot, pull the trigger. Rubber bullets hurt like a MFer.",1,1,0,1,0,0,0,0,0,0,0,0,watch keep mutter shoot shoot pull trigger rubber bullet hurt like mfer,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UggNotjamqXzKHgCoAEC,8HB18hZrhXc,Send them to france,0,0,0,0,0,0,0,0,0,0,0,0,send france,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgguTFgWowTmWHgCoAEC,8HB18hZrhXc,Fun Fact: they did not have live ammo in those guns they had rubber slugs,0,0,0,0,0,0,0,0,0,0,0,0,fun fact live ammo gun rubber slug,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghBlbV9tbPVqXgCoAEC,8HB18hZrhXc,how fucking brain dead do you have to be to let the Nazi police scum bags just take you in,1,1,0,1,0,0,0,0,0,0,0,0,fucking brain dead let nazi police scum bag,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghFKFz1sE6uOXgCoAEC,8HB18hZrhXc,"""Dis be furgusun in de unitid stateth o' murka!"" - Retard starts violent protest and then tries to pawn off the 'police state' lie when the cops arrive.",1,1,0,1,0,0,0,0,0,0,0,0,dis furgusun de unitid stateth o murka   retard start violent protest try pawn police state lie cop arrive,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghJiwZHx0DaT3gCoAEC,8HB18hZrhXc,GOD bless the Police.,0,0,0,0,0,0,0,0,0,0,0,0,god bless police,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghuRUmx8vyL8HgCoAEC,8HB18hZrhXc,"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",1,0,0,0,0,1,1,1,0,0,0,0,usa land free baby hahahaha people live usa thankful everyday bad country earth,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
UghVaJ1e2NLNB3gCoAEC,8HB18hZrhXc,Was this in Virginia?,0,0,0,0,0,0,0,0,0,0,0,0,virginia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghysYA5E5uRB3gCoAEC,8HB18hZrhXc,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,0,0,0,0,0,0,0,0,0,0,0,0,wow need shit straight weapon point vid ready position riot understandable course action know,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi_8PajECy1t3gCoAEC,8HB18hZrhXc,no dumber people on earth then americans,1,0,0,0,0,1,1,1,0,0,0,0,dumber people earth american,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,1,1,0,0,0,0,0,0,0,0,0,0,   screw price crap think s cool disrespect american flag,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi8q6P9SfsxSHgCoAEC,8HB18hZrhXc,shoot first ask questions later hahahahahaha,1,1,0,1,0,0,0,0,0,0,0,0,shoot ask question later hahahahahaha,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiAV0VaJLBGaXgCoAEC,8HB18hZrhXc,What police? That was the army....,0,0,0,0,0,0,0,0,0,0,0,0,police army,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgibkIHcKYp4UHgCoAEC,8HB18hZrhXc,should have shot,1,1,0,1,0,0,0,0,0,0,0,0,shoot,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiE08q1WAgicHgCoAEC,8HB18hZrhXc,"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",1,1,0,1,0,0,0,0,0,0,0,0,true dictatorship   let wait check coutrie start sanction government guess country usa corrupted country world russia china,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgimA8UbV8KGhHgCoAEC,8HB18hZrhXc,"I'm at this point where I think if a cop points a gun at me I should just, you know, do as I'm told, that something I did provoked that.",0,0,0,0,0,0,0,0,0,0,0,0,m point think cop point gun know m tell provoke,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,0,0,0,0,0,0,0,0,0,0,0,0,techno party,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj0Rz556abCWXgCoAEC,8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,1,0,0,0,0,1,0,0,0,0,1,0,awesome job law enforcement send disrupt   tear islamic extremist radical america thank,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
UgjJk7DGYGixbXgCoAEC,8HB18hZrhXc,to bad those weapons were not discharged,1,1,0,1,0,0,0,0,0,0,0,0,bad weapon discharge,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjl7AwhYA5GRngCoAEC,8HB18hZrhXc,"not once did obama show hos face in these cities ,yet they supported him......sad",0,0,0,0,0,0,0,0,0,0,0,0,obama hos face city support himsad,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",0,0,0,0,0,0,0,0,0,0,0,0,wait riot people stand boredly sidewalk guy gun middle traffic,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjsa_VIAXYDB3gCoAEC,8HB18hZrhXc,Police cleaned that mess up quick! Nice.,1,1,0,1,0,0,0,0,0,0,0,0,police clean mess quick nice,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,1,1,0,1,0,0,0,0,0,0,0,0,find satisfying reason,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugjzes4W9Oysw3gCoAEC,8HB18hZrhXc,Confederation ill be back?,0,0,0,0,0,0,0,0,0,0,0,0,confederation ill,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw0Vori1c-fkupDw1d4AaABAg,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",1,1,0,0,0,0,0,0,0,0,0,0,gun use rubber bullet stupid russian news channel,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwfTwcX9w7N8Kupt_R4AaABAg,8HB18hZrhXc,Perfect police,0,0,0,0,0,0,0,0,0,0,0,0,perfect police,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwLke0YX9B8KLIuM3x4AaABAg,8HB18hZrhXc,Protesters suck,1,1,0,0,1,0,0,0,0,0,0,0,protester suck,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugwo8nzTZpq35EEUSfJ4AaABAg,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",1,1,0,1,0,0,0,0,0,0,0,0,rocket launcher care lightly armored vehicle lol,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwzfTejqSMgq_kKC9t4AaABAg,8HB18hZrhXc,Too bad that these were riot shotguns and not loaded with live rounds.,1,1,0,1,0,0,0,0,0,0,0,0,bad riot shotgun load live round,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,1,1,0,1,0,0,0,0,0,0,0,0,time test police gun fire fire,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugy3x2UAt4XUcipNTeZ4AaABAg,8HB18hZrhXc,Buy ak47 shoot all USA copa,1,1,1,0,0,0,0,0,0,0,0,0,buy ak shoot usa copa,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugy8ASEo1XznyO4B0tR4AaABAg,8HB18hZrhXc,"Ah, beautiful.",1,1,0,1,0,0,0,0,0,0,0,0,ah beautiful,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugyg_kgb1QWkAWdEKsd4AaABAg,8HB18hZrhXc,Kill all protesters,1,1,1,0,0,0,0,0,0,0,0,0,kill protester,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgyqcqgyR0dUfI1J59J4AaABAg,8HB18hZrhXc,I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,0,0,0,0,0,0,0,0,0,0,0,0,think guy profiting standoff care,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,1,0,0,0,0,1,1,0,0,0,0,0,blue life let matter send blm commie street,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",1,1,0,0,1,0,0,0,0,0,0,0,m cop protester steal destroy thing not solve shit,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",0,0,0,0,0,0,0,0,0,0,0,0,impose gunlaw fact machine gun people police car body protection like tank want,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",1,1,0,0,1,1,1,0,0,0,0,0,shit serve medium concoct story white cop kill innocent black teenager bullshit black community arm burn shit downmore story useless talk head camera week black white crime report newsno national attention   federal involvementwtf black man need stand father stop look excuse fuck you you,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,0,0,0,0,0,0,0,0,0,0,0,0,video actually happen simply try smear young man image want rapper steal cigar video deserve death sentence release new video officer wilson show injury show officer wilson truthful incident need wait detail post bias video go post video sure accurate mention friend criminal state brown give black white witness incident state hand surrender wilson shoot,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugg3C07ZWc-6fngCoAEC,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,1,1,0,1,0,0,0,0,0,0,0,0,funny thing government trust judge fuck disgusting  ,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugg4cH1XN-JfmHgCoAEC,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",0,0,0,0,0,0,0,0,0,0,0,0,"relevance marijuana 

 autopsy show entry wound spread body close range spread tight hit region likely chest area long range spread disperse report wound underside arm expose arm raise gesture peace ie hand away body pose 
 plus powder burn body 
 far away","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
